cell_idx,source_filename,source_path,category,group,face_luminance
0,CFD-WM-039-018-N.jpg,data/matrix/categories/M_W/CFD-WM-039-018-N.jpg,M_W,white,226.47783549197007
1,CFD-WM-017-002-N.jpg,data/matrix/categories/M_W/CFD-WM-017-002-N.jpg,M_W,white,214.69088494809935
2,CFD-WM-031-003-N.jpg,data/matrix/categories/M_W/CFD-WM-031-003-N.jpg,M_W,white,207.02140515295827
3,CFD-WM-240-125-N.jpg,data/matrix/categories/M_W/CFD-WM-240-125-N.jpg,M_W,white,211.82291273013763
4,CFD-WM-010-001-N.jpg,data/matrix/categories/M_W/CFD-WM-010-001-N.jpg,M_W,white,206.81965184605477
5,CFD-WM-234-118-N.jpg,data/matrix/categories/M_W/CFD-WM-234-118-N.jpg,M_W,white,215.9696840405526
6,CFD-BM-232-213-N.jpg,data/matrix/categories/M_B/CFD-BM-232-213-N.jpg,M_B,black,211.0035869728722
7,CFD-WM-212-097-N.jpg,data/matrix/categories/M_W/CFD-WM-212-097-N.jpg,M_W,white,211.6831985499639
8,CFD-WM-037-025-N.jpg,data/matrix/categories/M_W/CFD-WM-037-025-N.jpg,M_W,white,211.43086931788952
9,CFD-WM-036-031-N.jpg,data/matrix/categories/M_W/CFD-WM-036-031-N.jpg,M_W,white,208.61737831381026
10,CFD-WM-213-076-N.jpg,data/matrix/categories/M_W/CFD-WM-213-076-N.jpg,M_W,white,219.80943853684582
11,CFD-WM-229-129-N.jpg,data/matrix/categories/M_W/CFD-WM-229-129-N.jpg,M_W,white,211.89475498738685
12,CFD-WM-020-001-N.jpg,data/matrix/categories/M_W/CFD-WM-020-001-N.jpg,M_W,white,217.3670407455287
13,CFD-WM-236-072-N.jpg,data/matrix/categories/M_W/CFD-WM-236-072-N.jpg,M_W,white,217.08621544839565
14,CFD-WM-204-031-N.jpg,data/matrix/categories/M_W/CFD-WM-204-031-N.jpg,M_W,white,212.02743465692038
15,CFD-WM-201-063-N.jpg,data/matrix/categories/M_W/CFD-WM-201-063-N.jpg,M_W,white,224.57967667581534
16,CFD-WM-230-131-N.jpg,data/matrix/categories/M_W/CFD-WM-230-131-N.jpg,M_W,white,222.2455936202603
17,CFD-WM-208-068-N.jpg,data/matrix/categories/M_W/CFD-WM-208-068-N.jpg,M_W,white,211.93832327774274
18,CFD-WM-001-014-N.jpg,data/matrix/categories/M_W/CFD-WM-001-014-N.jpg,M_W,white,216.62246454575507
19,CFD-WM-040-022-N.jpg,data/matrix/categories/M_W/CFD-WM-040-022-N.jpg,M_W,white,213.54049020432544
20,CFD-WM-225-127-N.jpg,data/matrix/categories/M_W/CFD-WM-225-127-N.jpg,M_W,white,212.36221935213746
21,CFD-WM-016-001-N.jpg,data/matrix/categories/M_W/CFD-WM-016-001-N.jpg,M_W,white,216.35636894444877
22,CFD-WM-216-061-N.jpg,data/matrix/categories/M_W/CFD-WM-216-061-N.jpg,M_W,white,213.4366821878769
23,CFD-BM-226-276-N.jpg,data/matrix/categories/M_B/CFD-BM-226-276-N.jpg,M_B,black,208.16047610669926
24,CFD-WM-254-152-N.jpg,data/matrix/categories/M_W/CFD-WM-254-152-N.jpg,M_W,white,217.38027912647257
25,CFD-WM-025-002-N.jpg,data/matrix/categories/M_W/CFD-WM-025-002-N.jpg,M_W,white,200.7189809090329
26,CFD-BM-033-003-N.jpg,data/matrix/categories/M_B/CFD-BM-033-003-N.jpg,M_B,black,207.82715694037714
27,CFD-WM-247-084-N.jpg,data/matrix/categories/M_W/CFD-WM-247-084-N.jpg,M_W,white,212.51166023561063
28,CFD-WM-038-003-N.jpg,data/matrix/categories/M_W/CFD-WM-038-003-N.jpg,M_W,white,201.27016129877356
29,CFD-WM-235-147-N.jpg,data/matrix/categories/M_W/CFD-WM-235-147-N.jpg,M_W,white,214.94001319879624
30,CFD-WM-215-041-N.jpg,data/matrix/categories/M_W/CFD-WM-215-041-N.jpg,M_W,white,205.19581398911876
31,CFD-WM-024-015-N.jpg,data/matrix/categories/M_W/CFD-WM-024-015-N.jpg,M_W,white,211.7391467229146
32,CFD-WM-224-197-N.jpg,data/matrix/categories/M_W/CFD-WM-224-197-N.jpg,M_W,white,200.456734085899
33,CFD-WM-033-025-N.jpg,data/matrix/categories/M_W/CFD-WM-033-025-N.jpg,M_W,white,204.8128154654958
34,CFD-WM-245-123-N.jpg,data/matrix/categories/M_W/CFD-WM-245-123-N.jpg,M_W,white,215.36152958350877
35,CFD-WM-034-030-N.jpg,data/matrix/categories/M_W/CFD-WM-034-030-N.jpg,M_W,white,219.80214048635895
36,CFD-WM-015-002-N.jpg,data/matrix/categories/M_W/CFD-WM-015-002-N.jpg,M_W,white,209.44323833640723
37,CFD-BM-216-088-N.jpg,data/matrix/categories/M_B/CFD-BM-216-088-N.jpg,M_B,black,191.04049603695537
38,CFD-WM-251-002-N.jpg,data/matrix/categories/M_W/CFD-WM-251-002-N.jpg,M_W,white,211.80325286606242
39,CFD-WM-006-002-N.jpg,data/matrix/categories/M_W/CFD-WM-006-002-N.jpg,M_W,white,203.07243426847532
40,CFD-WM-205-007-N.jpg,data/matrix/categories/M_W/CFD-WM-205-007-N.jpg,M_W,white,213.92804156576463
41,CFD-WM-239-128-N.jpg,data/matrix/categories/M_W/CFD-WM-239-128-N.jpg,M_W,white,212.00932957360118
42,CFD-WM-210-057-N.jpg,data/matrix/categories/M_W/CFD-WM-210-057-N.jpg,M_W,white,197.09009399441553
43,CFD-WM-232-070-N.jpg,data/matrix/categories/M_W/CFD-WM-232-070-N.jpg,M_W,white,217.3720044477078
44,CFD-BM-229-209-N.jpg,data/matrix/categories/M_B/CFD-BM-229-209-N.jpg,M_B,black,198.8537488544324
45,CFD-WM-202-107-N.jpg,data/matrix/categories/M_W/CFD-WM-202-107-N.jpg,M_W,white,208.48538179933655
46,CFD-WM-238-020-N.jpg,data/matrix/categories/M_W/CFD-WM-238-020-N.jpg,M_W,white,211.5429094792026
47,CFD-WM-209-038-N.jpg,data/matrix/categories/M_W/CFD-WM-209-038-N.jpg,M_W,white,208.71364604581507
48,CFD-WM-244-003-N.jpg,data/matrix/categories/M_W/CFD-WM-244-003-N.jpg,M_W,white,212.7991740029037
49,CFD-WM-018-002-N.jpg,data/matrix/categories/M_W/CFD-WM-018-002-N.jpg,M_W,white,224.08883321274308
50,CFD-BM-201-077-N.jpg,data/matrix/categories/M_B/CFD-BM-201-077-N.jpg,M_B,black,207.8181207006682
51,CFD-WM-248-036-N.jpg,data/matrix/categories/M_W/CFD-WM-248-036-N.jpg,M_W,white,214.14550117486172
52,CFD-WM-241-072-N.jpg,data/matrix/categories/M_W/CFD-WM-241-072-N.jpg,M_W,white,218.3600645559485
